filename,file_path,pdf_url,source_url,download_date,status,title,author,subject,keywords,creator,producer,creationDate,modDate
BPO_No1_page01.pdf,files/pcahistory.org_HCLibrary_periodicals_indexAB.html/BPO_No1_page01.pdf,https://pcahistory.org/HCLibrary/periodicals/images/BPO_No1_page01.pdf,https://pcahistory.org/HCLibrary/periodicals/indexAB.html,2025-07-12T14:23:48.341439,downloaded,,https://pcahistory.org/HCLibrary/periodicals/images/BPO_No1_page01.pdf,Downloaded from https://pcahistory.org/HCLibrary/periodicals/indexAB.html,web_scraper_download,Canon SC1011,Adobe Acrobat 9.55 Paper Capture Plug-in,D:20231005120416-05'00',D:20231005120603-05'00'
2020-04_Marusich_v_Central_Indiana.pdf,files/www.pcahistory.org_pca_sjc_2020-2024.html/2020-04_Marusich_v_Central_Indiana.pdf,https://www.pcahistory.org/pca/sjc/cases/2020-04_Marusich_v_Central_Indiana.pdf,https://www.pcahistory.org/pca/sjc/2020-2024.html,2025-07-12T14:23:48.629327,downloaded,,https://www.pcahistory.org/pca/sjc/cases/2020-04_Marusich_v_Central_Indiana.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2020-2024.html,web_scraper_download,Microsoft® Word 2016,Microsoft® Word 2016,D:20240507100141-05'00',D:20240507100234-05'00'
3rd_pcaga_1975.pdf,files/www.pcahistory.org_HCLibrary_articles_.._.._pca_ga_index.html/3rd_pcaga_1975.pdf,https://www.pcahistory.org/HCLibrary/articles/3rd_pcaga_1975.pdf,https://www.pcahistory.org/HCLibrary/articles/..\..\pca\ga\index.html,2025-07-12T14:23:48.632828,already_exists,,https://pcahistory.org/pca/ga/3rd_pcaga_1975.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/..\..\pca\ga\index.html,web_scraper_download,,ABBYY FineReader 11,D:20140121083013Z,D:20140809135506-04'00'
2017-06&-07_Clements_v_BlueRidge.pdf,files/www.pcahistory.org_pca_sjc_2015-2019.html/2017-06&-07_Clements_v_BlueRidge.pdf,https://www.pcahistory.org/pca/sjc/cases/2017-06&-07_Clements_v_BlueRidge.pdf,https://www.pcahistory.org/pca/sjc/2015-2019.html,2025-07-12T14:23:48.914533,downloaded,,https://www.pcahistory.org/pca/sjc/cases/2017-06&-07_Clements_v_BlueRidge.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2015-2019.html,web_scraper_download,Microsoft® Word 2016,Microsoft® Word 2016,D:20240504094922-05'00',D:20240504095007-05'00'
Barnes_Thomas_F_1935-2012.pdf,files/www.pcahistory.org_obits_index.html/Barnes_Thomas_F_1935-2012.pdf,https://www.pcahistory.org/obits/Barnes_Thomas_F_1935-2012.pdf,https://www.pcahistory.org/obits/index.html,2025-07-12T14:23:49.123634,downloaded,,https://www.pcahistory.org/obits/Barnes_Thomas_F_1935-2012.pdf,Downloaded from https://www.pcahistory.org/obits/index.html,web_scraper_download,,EPSON Scan,D:20210506182142-05'00',D:20210506182222-05'00'
9th_pcaga_1981.pdf,files/www.pcahistory.org_pca_ga_index.html/9th_pcaga_1981.pdf,https://www.pcahistory.org/pca/ga/9th_pcaga_1981.pdf,https://www.pcahistory.org/pca/ga/index.html,2025-07-12T14:23:52.952734,downloaded,,https://www.pcahistory.org/pca/ga/9th_pcaga_1981.pdf,Downloaded from https://www.pcahistory.org/pca/ga/index.html,web_scraper_download,,ABBYY FineReader 11,D:20140122005031Z,D:20140814153518-04'00'
2-498.pdf,files/www.pcahistory.org_pca_digest_index.html/2-498.pdf,https://pcahistory.org/pca/digest/studies/2-498.pdf,https://www.pcahistory.org/pca/digest/index.html,2025-07-12T14:23:53.587648,downloaded,Report of the Ad-Interim Committee to Study the Question of Paedocommunion,https://pcahistory.org/pca/digest/studies/2-498.pdf,Downloaded from https://www.pcahistory.org/pca/digest/index.html,web_scraper_download,Acrobat PDFMaker 9.1 for Word,Adobe PDF Library 9.0,D:20120725173856-05'00',D:20120725173900-05'00'
2-555.pdf,files/www.pcahistory.org_pca_digest_index.html/2-555.pdf,https://pcahistory.org/pca/digest/studies/2-555.pdf,https://www.pcahistory.org/pca/digest/index.html,2025-07-12T14:23:53.808153,downloaded,Theonomy,https://pcahistory.org/pca/digest/studies/2-555.pdf,Downloaded from https://www.pcahistory.org/pca/digest/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),D:20030902175116-05'00',D:20030902175122-04'00'
32-4-2.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/32-4-2.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v32/32-4-2.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:23:54.039465,downloaded,The Diaconate Again,https://www.pcahistory.org/HCLibrary/periodicals/spr/v32/32-4-2.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Microsoft® Office Word 2007,Microsoft® Office Word 2007,D:20080601155025,D:20080601155025
Kinney_Brian_W_1947-2012.pdf,files/www.pcahistory.org_obits_index.html/Kinney_Brian_W_1947-2012.pdf,https://www.pcahistory.org/obits/Kinney_Brian_W_1947-2012.pdf,https://www.pcahistory.org/obits/index.html,2025-07-12T14:23:54.210339,downloaded,,https://www.pcahistory.org/obits/Kinney_Brian_W_1947-2012.pdf,Downloaded from https://www.pcahistory.org/obits/index.html,web_scraper_download,,Adobe Acrobat 9.55 Paper Capture Plug-in,D:20210506195459-05'00',D:20210506195510-05'00'
2022-03_Klett_v_Philadelphia.pdf,files/www.pcahistory.org_pca_sjc_2020-2024.html/2022-03_Klett_v_Philadelphia.pdf,https://www.pcahistory.org/pca/sjc/cases/2022-03_Klett_v_Philadelphia.pdf,https://www.pcahistory.org/pca/sjc/2020-2024.html,2025-07-12T14:23:54.393721,downloaded,,https://www.pcahistory.org/pca/sjc/cases/2022-03_Klett_v_Philadelphia.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2020-2024.html,web_scraper_download,Microsoft® Word for Microsoft 365,Microsoft® Word for Microsoft 365,D:20240502090741-05'00',D:20240502090832-05'00'
message.pdf,files/www.pcahistory.org_pca_digest_index.html/message.pdf,https://www.pcahistory.org/documents/message.pdf,https://www.pcahistory.org/pca/digest/index.html,2025-07-12T14:23:54.649251,downloaded,Message to All Churches (7 December 1973),https://www.pcahistory.org/documents/message.pdf,Downloaded from https://www.pcahistory.org/pca/digest/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),D:20010719210837Z,D:20010719162228-05'00'
22nd_pcaga_1994.pdf,files/www.pcahistory.org_pca_ga_index.html/22nd_pcaga_1994.pdf,https://www.pcahistory.org/pca/ga/22nd_pcaga_1994.pdf,https://www.pcahistory.org/pca/ga/index.html,2025-07-12T14:24:02.279943,downloaded,,https://www.pcahistory.org/pca/ga/22nd_pcaga_1994.pdf,Downloaded from https://www.pcahistory.org/pca/ga/index.html,web_scraper_download,,ABBYY FineReader 11,D:20140122004354Z,D:20140825160059-04'00'
11-1-6.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/11-1-6.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v11/11-1-6.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:24:03.017343,downloaded,A Standard English Bible,https://www.pcahistory.org/HCLibrary/periodicals/spr/v11/11-1-6.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0.5 (Windows),D:20040930114320-05'00',D:20040930114331-04'00'
30-1-4.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/30-1-4.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v30/30-1-4.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:24:03.179625,downloaded,A Plea for the Study of Hebrew,https://www.pcahistory.org/HCLibrary/periodicals/spr/v30/30-1-4.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0.5 (Windows),D:20040119165135-06'00',D:20040119165156-06'00'
ch4.pdf,files/www.pcahistory.org_rgs_pcus_index.html/ch4.pdf,https://www.pcahistory.org/ebooks/pcus/ch4.pdf,https://www.pcahistory.org/rgs/pcus/index.html,2025-07-12T14:24:03.314255,downloaded,"History of the Southern Presbyterian Church, Chapter 4",https://www.pcahistory.org/ebooks/pcus/ch4.pdf,Downloaded from https://www.pcahistory.org/rgs/pcus/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),D:20030424160059-05'00',D:20030424160105-04'00'
2nd_pcaga_1974.pdf,files/www.pcahistory.org_pca_sjc_.._ga_index.html/2nd_pcaga_1974.pdf,https://pcahistory.org/pca/ga/2nd_pcaga_1974.pdf,https://www.pcahistory.org/pca/sjc/..\ga\index.html,2025-07-12T14:24:06.924758,downloaded,,https://pcahistory.org/pca/ga/2nd_pcaga_1974.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/..\ga\index.html,web_scraper_download,,ABBYY FineReader 11,D:20140121082525Z,D:20140819095412-04'00'
aiscwim2002.pdf,files/www.pcahistory.org_pca_digest_index.html/aiscwim2002.pdf,https://www.pcahistory.org/pca/digest/studies/aiscwim2002.pdf,https://www.pcahistory.org/pca/digest/index.html,2025-07-12T14:24:07.552705,downloaded,,https://www.pcahistory.org/pca/digest/studies/aiscwim2002.pdf,Downloaded from https://www.pcahistory.org/pca/digest/index.html,web_scraper_download,,ABBYY FineReader 11,D:20210428113629-05'00',D:20210428113719-05'00'
2020-12_Speck_v_Missouri.pdf,files/www.pcahistory.org_pca_sjc_2020-2024.html/2020-12_Speck_v_Missouri.pdf,https://www.pcahistory.org/pca/sjc/cases/2020-12_Speck_v_Missouri.pdf,https://www.pcahistory.org/pca/sjc/2020-2024.html,2025-07-12T14:24:08.099804,downloaded,,https://www.pcahistory.org/pca/sjc/cases/2020-12_Speck_v_Missouri.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2020-2024.html,web_scraper_download,Microsoft® Word for Microsoft 365,Microsoft® Word for Microsoft 365,D:20240502110810-05'00',D:20240502110838-05'00'
31st_pcaga_2003.pdf,files/www.pcahistory.org_pca_ga_index.html/31st_pcaga_2003.pdf,https://www.pcahistory.org/pca/ga/31st_pcaga_2003.pdf,https://www.pcahistory.org/pca/ga/index.html,2025-07-12T14:24:09.129502,downloaded,Microsoft Word - 000 Cover.doc,https://www.pcahistory.org/pca/ga/31st_pcaga_2003.pdf,Downloaded from https://www.pcahistory.org/pca/ga/index.html,web_scraper_download,PScript5.dll Version 5.2,Acrobat Distiller 5.0.5 (Windows),D:20031114185415Z,D:20140908105012-04'00'
2-1-3.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/2-1-3.pdf,https://www.pcahistory.org/HCLibrary/periodicals/pg/2-1-3.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:24:09.350351,downloaded,,https://www.pcahistory.org/HCLibrary/periodicals/pg/2-1-3.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Adobe Photoshop Elements 2.0,Adobe Photoshop Elements for Windows,D:20090421093333-06'00',D:20090421093333-06'00'
p03_preface.pdf,files/www.pcahistory.org_pca_digest_index.html/p03_preface.pdf,https://www.pcahistory.org/pca/digest/v1/p03_preface.pdf,https://www.pcahistory.org/pca/digest/index.html,2025-07-12T14:24:09.890245,downloaded,,https://www.pcahistory.org/pca/digest/v1/p03_preface.pdf,Downloaded from https://www.pcahistory.org/pca/digest/index.html,web_scraper_download,ScandAll PRO V1.7 Update 3,Adobe Acrobat 9.55 Paper Capture Plug-in,D:20200429220427-05'00',D:20200429220440-05'00'
2015_Protest.pdf,files/www.pcahistory.org_topical_race_index.html/2015_Protest.pdf,https://www.pcahistory.org/topical/race/2015_Protest.pdf,https://www.pcahistory.org/topical/race/index.html,2025-07-12T14:24:10.033883,downloaded,,https://www.pcahistory.org/topical/race/2015_Protest.pdf,Downloaded from https://www.pcahistory.org/topical/race/index.html,web_scraper_download,Acrobat PDFMaker 9.1 for Word,Adobe PDF Library 9.0,D:20150617105229-05'00',D:20150617105548-05'00'
33rd_pcaga_2005.pdf,files/www.pcahistory.org_pca_ga_index.html/33rd_pcaga_2005.pdf,https://www.pcahistory.org/pca/ga/33rd_pcaga_2005.pdf,https://www.pcahistory.org/pca/ga/index.html,2025-07-12T14:24:11.062533,downloaded,Microsoft Word - 000 Cover 8-30.doc,https://www.pcahistory.org/pca/ga/33rd_pcaga_2005.pdf,Downloaded from https://www.pcahistory.org/pca/ga/index.html,web_scraper_download,PScript5.dll Version 5.2.2,Acrobat Distiller 5.0.5 (Windows),D:20050916161035Z,D:20140908114739-04'00'
2023-Nom-Summary-even.pdf,files/www.pcaac.org_resources_presbyteries_presbytery-clerks-download-page_/2023-Nom-Summary-even.pdf,https://www.pcaac.org/wp-content/uploads/2022/11/2023-Nom-Summary-even.pdf,https://www.pcaac.org/resources/presbyteries/presbytery-clerks-download-page/,2025-07-12T14:24:11.490881,downloaded,,https://www.pcaac.org/wp-content/uploads/2022/11/2023-Nom-Summary-even.pdf,Downloaded from https://www.pcaac.org/resources/presbyteries/presbytery-clerks-download-page/,web_scraper_download,Microsoft® Word for Microsoft 365,Microsoft® Word for Microsoft 365,D:20221125121252-05'00',D:20221125121252-05'00'
28-1-1.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/28-1-1.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v28/28-1-1.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:24:11.912589,downloaded,"John Knox as the English and as the Scottish Reformer, Part II",https://www.pcahistory.org/HCLibrary/periodicals/spr/v28/28-1-1.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),D:20030715110951-05'00',D:20030715111007-04'00'
21-3-4.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/21-3-4.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v21/21-3-4.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:24:12.238728,downloaded,1870,https://www.pcahistory.org/HCLibrary/periodicals/spr/v21/21-3-4.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0.5 (Windows),D:20060303205649-06'00',D:20060303205715-06'00'
8-2-8.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/8-2-8.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v08/8-2-8.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:24:12.534600,downloaded,"The Life of Archibald Alexander, D.D.",https://www.pcahistory.org/HCLibrary/periodicals/spr/v08/8-2-8.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0.5 (Windows),D:20031201105646-06'00',D:20031201105656-06'00'
OfficeOfDeacon.pdf,files/www.pcahistory.org_topical_index.html/OfficeOfDeacon.pdf,https://www.pcahistory.org/topical/deacons/OfficeOfDeacon.pdf,https://www.pcahistory.org/topical/index.html,2025-07-12T14:24:12.824388,downloaded,The Office of Deacon,https://www.pcahistory.org/topical/deacons/OfficeOfDeacon.pdf,Downloaded from https://www.pcahistory.org/topical/index.html,web_scraper_download,Microsoft® Office Word 2007,Microsoft® Office Word 2007,D:20080701033805,D:20080701033805
Clarion.pdf,files/www.pcahistory.org_HCLibrary_periodicals_clarion_index.html/Clarion.pdf,https://www.pcahistory.org/HCLibrary/indexes/Clarion.pdf,https://www.pcahistory.org/HCLibrary/periodicals/clarion/index.html,2025-07-12T14:24:12.967167,downloaded,Author-Title Index to The Clarion,https://www.pcahistory.org/HCLibrary/indexes/Clarion.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/periodicals/clarion/index.html,web_scraper_download,Microsoft® Office Word 2007,Microsoft® Office Word 2007,D:20080823025954,D:20080823025954
063-GA-Directory-updated-11-19-24.pdf,files/www.pcaac.org_resources_presbyteries_presbytery-clerks-download-page_/063-GA-Directory-updated-11-19-24.pdf,https://www.pcaac.org/wp-content/uploads/2025/03/063-GA-Directory-updated-11-19-24.pdf,https://www.pcaac.org/resources/presbyteries/presbytery-clerks-download-page/,2025-07-12T14:24:13.265250,downloaded,DIRECTORY OF GENERAL ASSEMBLY COMMITTEES AND AGENCIES,https://www.pcaac.org/wp-content/uploads/2025/03/063-GA-Directory-updated-11-19-24.pdf,Downloaded from https://www.pcaac.org/resources/presbyteries/presbytery-clerks-download-page/,web_scraper_download,Acrobat PDFMaker 24 for Word,Adobe PDF Library 24.5.197,D:20250304135304-05'00',D:20250304135307-05'00'
Chewning_Richard_C_1933-2015.pdf,files/www.pcahistory.org_obits_index.html/Chewning_Richard_C_1933-2015.pdf,https://www.pcahistory.org/obits/Chewning_Richard_C_1933-2015.pdf,https://www.pcahistory.org/obits/index.html,2025-07-12T14:24:13.885204,downloaded,,https://www.pcahistory.org/obits/Chewning_Richard_C_1933-2015.pdf,Downloaded from https://www.pcahistory.org/obits/index.html,web_scraper_download,,Adobe Acrobat 9.55 Paper Capture Plug-in,D:20210508103459-05'00',D:20210508103524-05'00'
2007-09&10_Lee_v_KoreanEastern.pdf,files/www.pcahistory.org_pca_sjc_2005-2014.html/2007-09&10_Lee_v_KoreanEastern.pdf,https://www.pcahistory.org/pca/sjc/cases/2007-09&10_Lee_v_KoreanEastern.pdf,https://www.pcahistory.org/pca/sjc/2005-2014.html,2025-07-12T14:24:14.093271,downloaded,Microsoft Word - 000 Cover 2009.doc,https://www.pcahistory.org/pca/sjc/cases/2007-09&10_Lee_v_KoreanEastern.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2005-2014.html,web_scraper_download,PScript5.dll Version 5.2.2,Acrobat Distiller 8.1.0 (Windows),D:20240507111802-05'00',D:20240507111946-05'00'
30-1-8.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/30-1-8.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v30/30-1-8.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:24:14.453289,downloaded,Ethics of the Fathers,https://www.pcahistory.org/HCLibrary/periodicals/spr/v30/30-1-8.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),D:20030509160817-05'00',D:20030509160830-04'00'
10th_pcaga_1982.pdf,files/www.pcahistory.org_pca_ga_index.html/10th_pcaga_1982.pdf,https://www.pcahistory.org/pca/ga/10th_pcaga_1982.pdf,https://www.pcahistory.org/pca/ga/index.html,2025-07-12T14:24:19.467338,downloaded,,https://www.pcahistory.org/pca/ga/10th_pcaga_1982.pdf,Downloaded from https://www.pcahistory.org/pca/ga/index.html,web_scraper_download,,ABBYY FineReader 11,D:20140121231246Z,D:20140821135423-04'00'
1-5-71.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/1-5-71.pdf,https://www.pcahistory.org/HCLibrary/periodicals/pg/1-5-71.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:24:19.705145,downloaded,,https://www.pcahistory.org/HCLibrary/periodicals/pg/1-5-71.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Adobe Photoshop Elements 2.0,Adobe Photoshop Elements for Windows,D:20090421093050-06'00',D:20090421093050-06'00'
machenethics.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/machenethics.pdf,https://www.pcahistory.org/documents/machenethics.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:24:20.069842,downloaded,[From the J,https://www.pcahistory.org/documents/machenethics.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),D:20010912160640Z,D:20010912100749-05'00'
Dunkerley-Baptism.pdf,files/www.pcahistory.org_topical_index.html/Dunkerley-Baptism.pdf,https://www.pcahistory.org/topical/Dunkerley-Baptism.pdf,https://www.pcahistory.org/topical/index.html,2025-07-12T14:24:20.536659,downloaded,BAPTISM,https://www.pcahistory.org/topical/Dunkerley-Baptism.pdf,Downloaded from https://www.pcahistory.org/topical/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0.5 (Windows),D:20070129092926-06'00',D:20070129093020-06'00'
27-2-1.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/27-2-1.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v27/27-2-1.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:24:21.044722,downloaded,The Suffering Seaboard of South Carolina,https://www.pcahistory.org/HCLibrary/periodicals/spr/v27/27-2-1.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0.5 (Windows),D:20050629142215-05'00',D:20050629142230-04'00'
p04_Use.pdf,files/www.pcahistory.org_pca_digest_index.html/p04_Use.pdf,https://www.pcahistory.org/pca/digest/v1/p04_Use.pdf,https://www.pcahistory.org/pca/digest/index.html,2025-07-12T14:24:21.165061,downloaded,,https://www.pcahistory.org/pca/digest/v1/p04_Use.pdf,Downloaded from https://www.pcahistory.org/pca/digest/index.html,web_scraper_download,ScandAll PRO V1.7 Update 3,Adobe Acrobat 9.55 Paper Capture Plug-in,D:20200429220343-05'00',D:20200429220409-05'00'
2022-07_Harrell_v_Covenant.pdf,files/www.pcahistory.org_pca_sjc_2020-2024.html/2022-07_Harrell_v_Covenant.pdf,https://www.pcahistory.org/pca/sjc/cases/2022-07_Harrell_v_Covenant.pdf,https://www.pcahistory.org/pca/sjc/2020-2024.html,2025-07-12T14:24:21.362766,downloaded,,https://www.pcahistory.org/pca/sjc/cases/2022-07_Harrell_v_Covenant.pdf,Downloaded from https://www.pcahistory.org/pca/sjc/2020-2024.html,web_scraper_download,Microsoft® Word for Microsoft 365,Microsoft® Word for Microsoft 365,D:20240502091530-05'00',D:20240502091554-05'00'
7-1-3.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/7-1-3.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v07/7-1-3.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:24:21.524720,downloaded,The Necessity and Importance of Controversy,https://www.pcahistory.org/HCLibrary/periodicals/spr/v07/7-1-3.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),D:20030521071413-05'00',D:20030521071430-04'00'
2021_human_sexuality_report.pdf,files/www.pcahistory.org_pca_digest_index.html/2021_human_sexuality_report.pdf,https://www.pcahistory.org/pca/digest/studies/2021_human_sexuality_report.pdf,https://www.pcahistory.org/pca/digest/index.html,2025-07-12T14:24:22.094908,downloaded,,https://www.pcahistory.org/pca/digest/studies/2021_human_sexuality_report.pdf,Downloaded from https://www.pcahistory.org/pca/digest/index.html,web_scraper_download,Microsoft® Word 2016,Microsoft® Word 2016,D:20200528144312-04'00',D:20200528144312-04'00'
15-1-4.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/15-1-4.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v15/15-1-4.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:24:22.615192,downloaded,The General Assembly of 1862,https://www.pcahistory.org/HCLibrary/periodicals/spr/v15/15-1-4.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0.5 (Windows),D:20060121120705-06'00',D:20060121120752-06'00'
1-5-2.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/1-5-2.pdf,https://www.pcahistory.org/HCLibrary/periodicals/clarion/1-5-2.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:24:22.878025,downloaded,,https://www.pcahistory.org/HCLibrary/periodicals/clarion/1-5-2.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Adobe Photoshop Elements 2.0,Adobe Photoshop Elements for Windows,D:20090420200207-06'00',D:20090420200207-06'00'
taylor_bco13-5.pdf,files/www.pcahistory.org_mo_taylorLR_TaylorLR_articles.html/taylor_bco13-5.pdf,https://www.pcahistory.org/mo/taylorLR/taylor_bco13-5.pdf,https://www.pcahistory.org/mo/taylorLR/TaylorLR_articles.html,2025-07-12T14:24:23.052090,downloaded,,https://www.pcahistory.org/mo/taylorLR/taylor_bco13-5.pdf,Downloaded from https://www.pcahistory.org/mo/taylorLR/TaylorLR_articles.html,web_scraper_download,Microsoft® Word 2016,Microsoft® Word 2016,D:20170802142014-05'00',D:20170802142014-05'00'
rbm.pdf,files/www.pcahistory.org_HCLibrary_index.html/rbm.pdf,https://www.pcahistory.org/HCLibrary/indexes/rbm.pdf,https://www.pcahistory.org/HCLibrary/index.html,2025-07-12T14:24:23.183358,downloaded,,https://www.pcahistory.org/HCLibrary/indexes/rbm.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/index.html,web_scraper_download,Acrobat PDFMaker 9.1 for Word,Adobe PDF Library 9.0,D:20130712115310-05'00',D:20130712115354-05'00'
29th_pcaga_2001.pdf,files/www.pcahistory.org_pca_ga_index.html/29th_pcaga_2001.pdf,https://www.pcahistory.org/pca/ga/29th_pcaga_2001.pdf,https://www.pcahistory.org/pca/ga/index.html,2025-07-12T14:24:59.822703,downloaded,,https://www.pcahistory.org/pca/ga/29th_pcaga_2001.pdf,Downloaded from https://www.pcahistory.org/pca/ga/index.html,web_scraper_download,,ABBYY FineReader 11,D:20140117071111Z,D:20140827120926-04'00'
2018_report_ethnic_and_racial_reconciliation.pdf,files/www.pcahistory.org_topical_race_index.html/2018_report_ethnic_and_racial_reconciliation.pdf,https://www.pcahistory.org/topical/race/2018_report_ethnic_and_racial_reconciliation.pdf,https://www.pcahistory.org/topical/race/index.html,2025-07-12T14:25:00.627076,downloaded,,https://www.pcahistory.org/topical/race/2018_report_ethnic_and_racial_reconciliation.pdf,Downloaded from https://www.pcahistory.org/topical/race/index.html,web_scraper_download,Microsoft® Word 2016,Microsoft® Word 2016,D:20210504182348-05'00',D:20210504182424-05'00'
judgments.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/judgments.pdf,https://www.pcahistory.org/documents/judgments.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:25:00.809182,downloaded,"JUDGMENTS, A CALL TO REPENTANCE",https://www.pcahistory.org/documents/judgments.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),D:20020228150056-06'00',D:20020228150549-06'00'
30-2-7.pdf,files/www.pcahistory.org_HCLibrary_articles_index.html/30-2-7.pdf,https://www.pcahistory.org/HCLibrary/periodicals/spr/v30/30-2-7.pdf,https://www.pcahistory.org/HCLibrary/articles/index.html,2025-07-12T14:25:01.357467,downloaded,ARTICLE VII,https://www.pcahistory.org/HCLibrary/periodicals/spr/v30/30-2-7.pdf,Downloaded from https://www.pcahistory.org/HCLibrary/articles/index.html,web_scraper_download,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),D:20030508174754-05'00',D:20030508174804-04'00'
